Gene	Synonmys	all	aml	anal	rectal	colon	bladder	uterine	bone	breast	cns	esophageal	gastric	kaposi	melanoma	ovarian	cervical	mds	nhl	pancreas	nsclc	sclc	hnscc
COPS4		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
COPZ1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX16		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0
COX18		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COX5A		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
CPD		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
CPT2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
CREBRF		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
CRYZL1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
CSF2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
CSPP1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
CTDSP2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTDSPL		0	2	0	0	0	0	2	2	2	2	0	0	0	2	2	0	0	0	2	0	0	0
CTH		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTNNA3		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
CTSB		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CTSS		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
CUEDC1		2	2	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
CUL2		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
CYB561A3		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
C16orf70		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
DAND5		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DAPK1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
DAPK2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DAZAP1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DCAF10		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DCAF11		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DCAF8		2	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
DDX1		2	2	0	2	2	0	2	2	2	2	0	0	0	0	2	0	0	2	0	0	0	0
DDX20		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DDX55		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DEAF1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DENND1B		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
DENND6A		2	2	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
DERL2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DHRS11		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS13		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHRS3		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DHX32		2	2	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
DIAPH2		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0
DLD		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DLG2		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
DLST		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DMGDH		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DMTN		2	2	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
DNAJA1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DNAJB7		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DNAJC7		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DNAJC8		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DNLZ		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DOC2B		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
DOK2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DPF3		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DPP3		2	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
DPYD		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DRAM2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DRG1		2	2	0	2	2	0	2	2	2	2	0	0	0	0	2	0	0	2	0	0	0	0
DST		0	2	0	0	0	0	2	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0
DTNB		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
DUSP11		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DYNC1H1		0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
DYSF		2	2	0	2	2	0	2	2	2	2	0	0	0	0	2	0	0	2	0	0	0	0
KIAA1958		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ECH1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EDEM1		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
EDIL3		0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0
EDRF1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EEF1E1		2	2	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
EHBP1		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
EHD1		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
EIF4EBP3		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
EIF5B		2	2	0	0	0	0	2	2	2	2	0	0	0	0	2	0	0	2	0	0	0	0
ELMOD3		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
ELOVL2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EML1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
EMSY		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENOPH1		0	2	0	2	2	0	2	2	2	2	0	0	0	0	2	0	0	0	0	0	0	0
ENTPD4		2	2	0	2	2	0	2	2	2	2	0	0	0	0	2	0	0	2	0	0	0	0
ENTPD7		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
ENTR1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
EPB41L4B		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPCAM		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPHX2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPN1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
EPN2		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
EPO		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ERC2		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ERH		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ERLIN1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ERMP1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ERN1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
EVI2A		2	2	0	0	0	0	2	2	2	2	0	2	0	0	2	0	0	2	0	0	0	0
EXD1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
EXOSC10		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
EYA2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
FAAP100		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FAM102A		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
FAM104A		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FAM117B		2	2	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
FAM133B		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FAM168A		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
FAM20C		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FAM216A		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
FAM53B		0	0	0	2	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
FAM83B		0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
FARS2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
FASN		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FBXL20		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
FBXL3		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FBXO22		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
FBXO3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
FBXO8		0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
FBXO9		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
FDX1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
FDX2		0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FER		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FGD4		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
FGFBP3		2	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
FIGNL1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
FKBP15		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
FKBP1A		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
FKBP4		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FKBP8		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
FNBP4		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FOS		2	2	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
FOXF2		2	2	0	2	2	0	2	2	2	2	0	0	0	0	2	0	0	2	0	0	0	0
FOXP2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
"FRG2 FRG2B"		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
FRMPD4		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
FTO		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
FXR2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
FYN		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
G6PC		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GAB2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	2	2	0
GABPB2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GALE		2	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
GALM		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GALNT1		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
GALNT2		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
GALNTL6		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GAN		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
GAS2L1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"GATD3A GATD3B"		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GCH1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GCLC		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GEMIN6		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
GFOD1		2	2	0	2	2	0	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	0
GHDC		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GHRL		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GID8		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GLI3		0	0	0	0	0	0	0	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0
GLS		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
C11orf80		2	2	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
GNE		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GOLGA2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GON4L		2	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
GOSR1		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
GOT2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPC6		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
GPR146		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GPR19		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
GPT2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRAMD1C		2	2	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
GRID2		0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
GRM8		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GRSF1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GSS		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GTF2A1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
GTF2A2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF2B		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
GTF2E2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GTF2I		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GTF3C1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GTPBP4		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GUCA2A		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
GUCY1A1		0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
GXYLT1		0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	2	0	0	0
HM13		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HLA-A		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
"H3-3B H3-3A"		2	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
H6PD		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HADH		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HAUS1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HDAC5		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HDLBP		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
HEATR5A		2	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
HERC2		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
HMGCL		2	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
HMOX2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
HNRNPA3		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
HNRNPAB		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPL		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HNRNPU		0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	0	0
HPCAL1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
HSP90B1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HYKK		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IBTK		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
IER2		0	0	0	2	2	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0
IGF1		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
IL15RA		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
IL20RB		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
IL3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
IL33		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
ILF3		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
IMMT		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
IMPAD1		0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
ING4		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
INPP5B		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
INSR		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
IPO8		2	2	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
IRAK2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ISYNA1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ITFG2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ITGA2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
ITGB5		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
JDP2		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
JMJD6		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
JUP		2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
KANK1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
KANSL1L		2	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
KANSL2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCNA7		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
KCNH4		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
KCNJ15		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
KCNK1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
KCNK5		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KCTD17		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
KCTD2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
KDM3A		2	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
KIF1C		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
KIF21A		0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
KIF3B		2	2	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
KIF9		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
KIRREL1		0	2	0	0	0	0	2	2	2	2	0	0	0	2	2	0	0	0	0	0	0	0
KLC1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
KLF9		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
KLHL11		2	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
KLHL18		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
KMT2B		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
KMT5A		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
KNG1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KXD1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
KYAT3		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
L3MBTL2		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
LAMA2		0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
LAMP1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAMP2		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LARGE1		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
LDHC		2	2	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
LDLR		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LETM1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
LGALS4		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
LHFPL2		2	2	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
LHFPL4		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0
LIMD1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
LIPA		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
LITAF		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIX1L		2	2	0	2	2	0	2	2	2	2	0	0	0	0	2	0	0	2	0	0	0	0
LMBR1L		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
LMBRD2		2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
LMNB1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
LNX1		2	2	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
LRBA		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
LRCH3		2	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
LRP4		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
LRRC25		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
LRRC39		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
LRRK1		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
LTN1		2	2	0	2	2	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0
MACO1		2	2	0	2	2	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0
MACROD2		0	0	0	2	2	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0
MAGT1		0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAL2		0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAML1		2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
MANBA		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0
MAP3K20		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
MAP3K3		2	2	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
MAP4		2	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0
MAP4K4		0	0	0	2	2	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0
